"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2015-11-11","7,684.67","7,589.66","7,686.30","7,556.37","152.09K","1.45%"
"2015-11-10","7,575.01","7,517.41","7,633.01","7,486.85","165.74K","0.41%"
"2015-11-9","7,543.80","7,415.76","7,593.17","7,350.86","177.52K","1.30%"
"2015-11-6","7,446.85","7,284.87","7,456.24","7,284.71","152.69K","2.34%"
"2015-11-5","7,276.45","7,277.10","7,364.51","7,225.64","185.19K","0.12%"
"2015-11-4","7,267.99","6,953.87","7,268.40","6,953.87","139.21K","5.03%"
"2015-11-3","6,920.10","6,956.89","6,998.05","6,860.44","89.11K","-0.24%"
"2015-11-2","6,936.43","6,936.37","7,137.05","6,914.15","107.20K","-2.10%"
"2015-10-30","7,084.97","7,088.81","7,185.52","6,984.50","110.07K","-0.34%"
"2015-10-29","7,108.97","7,097.19","7,185.21","7,011.86","110.74K","0.85%"
"2015-10-28","7,048.90","7,179.99","7,270.79","7,019.61","132.72K","-2.52%"
"2015-10-27","7,231.44","7,123.08","7,266.78","6,900.44","147.44K","0.62%"
"2015-10-26","7,186.75","7,223.15","7,233.36","7,088.57","163.31K","0.68%"
"2015-10-23","7,138.23","7,015.62","7,169.37","6,988.55","158.90K","2.50%"
"2015-10-22","6,964.30","6,708.21","6,970.68","6,700.62","135.47K","3.75%"
"2015-10-21","6,712.74","7,159.13","7,186.54","6,689.27","178.17K","-6.27%"
"2015-10-20","7,162.08","7,033.20","7,163.26","6,996.56","138.06K","1.63%"
"2015-10-19","7,047.37","7,072.36","7,113.66","6,951.80","156.01K","0.00%"
"2015-10-16","7,047.56","6,979.68","7,052.14","6,883.20","164.51K","1.71%"
"2015-10-15","6,929.24","6,694.07","6,929.48","6,694.07","131.80K","3.04%"
"2015-10-14","6,724.50","6,772.46","6,842.87","6,709.35","125.88K","-1.14%"
"2015-10-13","6,802.08","6,672.66","6,816.78","6,650.61","132.98K","1.24%"
"2015-10-12","6,718.72","6,505.91","6,788.40","6,501.76","153.62K","3.84%"
"2015-10-9","6,470.05","6,369.75","6,495.29","6,353.04","99.71K","1.53%"
"2015-10-8","6,372.49","6,322.54","6,409.74","6,281.53","94.91K","4.06%"
"2015-9-30","6,123.73","6,139.14","6,165.75","6,066.83","56.50K","0.33%"
"2015-9-29","6,103.61","6,114.48","6,183.83","6,065.85","68.58K","-1.87%"
"2015-9-28","6,219.69","6,118.23","6,221.01","6,020.46","67.74K","1.82%"
"2015-9-25","6,108.38","6,294.20","6,336.43","6,064.72","98.94K","-3.27%"
"2015-9-24","6,315.11","6,250.09","6,324.31","6,227.39","93.29K","1.45%"
"2015-9-23","6,224.60","6,192.33","6,302.64","6,162.97","101.25K","-1.13%"
"2015-9-22","6,295.93","6,264.06","6,362.05","6,215.57","118.69K","0.73%"
"2015-9-21","6,250.44","5,966.29","6,251.62","5,943.59","105.43K","3.54%"
"2015-9-18","6,036.88","6,007.46","6,073.55","5,934.10","83.65K","1.20%"
"2015-9-17","5,965.41","6,057.87","6,242.25","5,965.41","127.84K","-1.96%"
"2015-9-16","6,084.84","5,722.53","6,107.37","5,704.12","104.95K","6.60%"
"2015-9-15","5,708.03","5,886.27","5,996.22","5,689.97","93.43K","-5.65%"
"2015-9-14","6,049.79","6,535.26","6,554.38","6,018.44","119.11K","-6.83%"
"2015-9-11","6,493.32","6,423.52","6,523.19","6,385.31","92.57K","0.82%"
"2015-9-10","6,440.31","6,434.53","6,565.16","6,407.12","106.42K","-1.69%"
"2015-9-9","6,551.01","6,408.67","6,609.94","6,380.25","150.10K","2.76%"
"2015-9-8","6,374.85","6,096.01","6,387.36","6,014.57","85.51K","3.76%"
"2015-9-7","6,143.56","6,187.69","6,379.20","6,094.49","102.45K","0.34%"
"2015-9-2","6,122.55","5,878.21","6,314.29","5,866.66","115.03K","-0.76%"
"2015-9-1","6,169.21","6,507.88","6,507.88","6,161.03","98.67K","-6.26%"
"2015-8-31","6,581.31","6,791.42","6,791.42","6,578.35","116.26K","-3.82%"
"2015-8-28","6,842.89","6,554.76","6,844.45","6,512.70","142.76K","5.99%"
"2015-8-27","6,456.05","6,344.95","6,457.86","6,099.17","124.93K","3.49%"
"2015-8-26","6,238.53","6,470.00","6,687.53","6,165.11","149.20K","-3.75%"
"2015-8-25","6,481.41","6,496.11","6,666.81","6,467.81","104.16K","-7.49%"
"2015-8-24","7,006.19","7,255.29","7,292.77","7,003.66","92.19K","-7.97%"
"2015-8-21","7,612.90","7,884.30","8,006.29","7,583.70","134.56K","-5.42%"
"2015-8-20","8,049.51","8,255.93","8,376.67","8,049.51","138.31K","-3.49%"
"2015-8-19","8,340.98","7,865.63","8,404.94","7,667.32","162.62K","2.20%"
"2015-8-18","8,161.27","8,842.16","8,858.33","8,140.91","184.40K","-7.47%"
"2015-8-17","8,820.46","8,613.29","8,820.98","8,582.83","162.01K","2.26%"
"2015-8-14","8,625.24","8,599.77","8,717.07","8,548.34","160.71K","1.06%"
"2015-8-13","8,534.43","8,287.77","8,535.37","8,237.89","133.65K","2.38%"
"2015-8-12","8,336.34","8,342.61","8,490.27","8,320.05","132.68K","-1.17%"
"2015-8-11","8,435.33","8,402.32","8,551.53","8,356.52","162.44K","0.49%"
"2015-8-10","8,394.09","8,106.12","8,437.92","8,079.88","145.32K","4.75%"
"2015-8-7","8,013.32","7,874.42","8,015.37","7,855.68","109.47K","2.84%"
"2015-8-6","7,792.03","7,660.58","7,891.56","7,633.29","90.06K","-0.60%"
"2015-8-5","7,839.34","7,933.32","8,047.70","7,773.92","120.00K","-1.29%"
"2015-8-4","7,942.10","7,548.03","7,942.27","7,532.83","117.18K","5.33%"
"2015-8-3","7,540.21","7,605.89","7,658.17","7,370.04","112.37K","-2.42%"
"2015-7-31","7,727.06","7,692.48","7,876.65","7,634.54","107.83K","-0.94%"
"2015-7-30","7,800.58","7,979.57","8,174.70","7,766.46","141.93K","-2.77%"
"2015-7-29","8,022.80","7,765.95","8,024.58","7,472.63","132.75K","4.88%"
"2015-7-28","7,649.82","7,514.15","7,893.94","7,261.61","180.29K","-1.85%"
"2015-7-27","7,794.18","8,240.68","8,493.35","7,791.60","171.74K","-7.49%"
"2015-7-24","8,425.07","8,580.65","8,706.25","8,348.42","196.95K","-1.48%"
"2015-7-23","8,551.99","8,330.47","8,585.80","8,288.84","177.50K","2.79%"
"2015-7-22","8,320.24","8,207.17","8,354.38","8,075.60","161.17K","1.21%"
"2015-7-21","8,220.46","8,011.90","8,291.93","7,937.63","143.10K","1.28%"
"2015-7-20","8,116.50","8,025.10","8,250.40","7,931.65","162.13K","1.52%"
"2015-7-17","7,994.70","7,629.78","8,050.73","7,620.16","139.38K","5.49%"
"2015-7-16","7,578.76","7,342.83","7,729.70","7,078.71","142.01K","2.34%"
"2015-7-15","7,405.29","7,836.08","7,837.84","7,391.96","164.27K","-5.77%"
"2015-7-14","7,859.06","7,854.00","8,076.19","7,772.39","167.38K","2.12%"
"2015-7-13","7,695.64","7,563.38","7,695.67","7,502.55","124.58K","6.22%"
"2015-7-10","7,244.78","7,101.82","7,245.33","7,081.35","72.14K","5.05%"
"2015-7-9","6,896.35","6,525.12","6,896.49","6,525.12","95.82K","4.45%"
"2015-7-8","6,602.37","6,444.67","6,702.28","6,444.25","275.34K","-2.38%"
"2015-7-7","6,763.53","6,977.55","7,030.98","6,763.12","114.12K","-6.53%"
"2015-7-6","7,236.00","7,842.43","7,842.43","6,883.61","230.75K","-1.62%"
"2015-7-3","7,355.49","7,530.27","7,930.15","7,249.31","156.11K","-6.12%"
"2015-7-2","7,835.10","8,369.49","8,433.52","7,787.10","156.97K","-6.86%"
"2015-7-1","8,411.91","8,808.51","9,103.09","8,385.43","171.30K","-5.55%"
"2015-6-30","8,906.02","8,302.18","8,912.40","7,882.33","195.57K","4.97%"
"2015-6-29","8,484.64","9,267.03","9,281.17","8,339.33","181.65K","-6.54%"
"2015-6-26","9,078.06","9,571.55","9,603.13","9,059.36","145.08K","-8.36%"
"2015-6-25","9,906.10","10,298.56","10,343.05","9,771.89","164.07K","-3.52%"
"2015-6-24","10,267.63","10,136.25","10,271.23","9,950.62","158.21K","2.20%"
"2015-6-23","10,046.88","9,951.78","10,074.83","9,333.91","141.05K","0.60%"
"2015-6-19","9,987.41","10,475.92","10,601.04","9,968.99","137.85K","-6.93%"
"2015-6-18","10,731.38","11,093.30","11,178.32","10,714.33","154.35K","-3.33%"
"2015-6-17","11,100.55","10,865.39","11,133.11","10,497.69","160.04K","2.03%"
"2015-6-16","10,879.84","11,205.75","11,205.75","10,768.62","179.50K","-4.00%"
"2015-6-15","11,332.89","11,589.95","11,616.35","11,304.04","205.88K","-1.84%"
"2015-6-12","11,545.89","11,424.33","11,616.38","11,400.65","210.66K","1.58%"
"2015-6-11","11,366.29","11,220.07","11,367.63","11,155.95","190.37K","1.41%"
"2015-6-10","11,208.06","10,947.49","11,319.91","10,830.33","184.59K","1.76%"
"2015-6-9","11,013.74","11,009.88","11,089.20","10,861.58","185.18K","-0.16%"
"2015-6-8","11,030.92","11,157.18","11,157.18","10,860.39","235.63K","-1.02%"
"2015-6-5","11,144.52","11,117.36","11,236.15","10,887.17","248.88K","1.63%"
"2015-6-4","10,965.41","10,986.42","11,023.34","10,269.04","211.46K","-0.13%"
"2015-6-3","10,979.99","10,973.96","11,055.21","10,674.07","209.06K","0.86%"
"2015-6-2","10,886.40","10,592.75","10,887.88","10,541.28","213.23K","3.80%"
"2015-6-1","10,488.31","10,067.53","10,488.89","10,067.53","186.02K","5.23%"
"2015-5-29","9,966.84","9,846.39","10,140.10","9,433.09","198.77K","1.00%"
"2015-5-28","9,868.42","10,501.36","10,637.92","9,860.55","258.09K","-5.99%"
"2015-5-27","10,497.34","10,421.30","10,539.75","10,192.18","232.61K","1.19%"
"2015-5-26","10,373.58","10,117.73","10,373.84","10,046.24","238.51K","3.32%"
"2015-5-25","10,040.09","9,717.51","10,040.71","9,659.32","228.46K","2.68%"
"2015-5-22","9,778.17","9,756.53","9,821.81","9,547.42","222.51K","1.65%"
"2015-5-21","9,619.22","9,320.84","9,620.09","9,320.23","187.18K","3.69%"
"2015-5-20","9,277.33","9,176.03","9,429.22","9,173.40","190.96K","1.67%"
"2015-5-19","9,124.83","8,927.39","9,125.51","8,904.19","151.76K","2.48%"
"2015-5-18","8,903.59","8,725.41","8,929.94","8,698.90","140.45K","1.84%"
"2015-5-15","8,742.88","8,790.01","8,828.11","8,626.23","143.71K","-0.80%"
"2015-5-14","8,813.39","8,829.83","8,878.47","8,725.30","149.02K","-0.13%"
"2015-5-13","8,824.93","8,719.58","8,909.58","8,643.43","174.99K","0.91%"
"2015-5-12","8,745.68","8,595.08","8,746.21","8,564.66","165.85K","2.19%"
"2015-5-11","8,558.22","8,292.63","8,558.80","8,242.10","148.57K","4.35%"
"2015-5-8","8,201.29","7,989.34","8,201.80","7,983.83","118.89K","3.77%"
"2015-5-7","7,903.48","8,043.01","8,076.23","7,886.36","112.57K","-2.22%"
"2015-5-6","8,083.00","8,220.60","8,359.30","8,012.48","129.31K","-1.42%"
"2015-5-5","8,199.34","8,501.12","8,501.12","8,160.66","144.22K","-3.66%"
"2015-5-4","8,510.48","8,493.96","8,532.65","8,381.37","136.21K","0.48%"
"2015-4-30","8,469.67","8,460.39","8,551.46","8,458.60","146.65K","0.49%"
"2015-4-29","8,428.25","8,248.31","8,449.70","8,204.73","145.08K","1.96%"
"2015-4-28","8,266.48","8,533.67","8,543.33","8,187.15","184.26K","-2.90%"
"2015-4-27","8,513.02","8,503.57","8,576.48","8,413.23","185.69K","1.12%"
"2015-4-24","8,419.09","8,321.33","8,453.34","8,256.20","183.53K","0.10%"
"2015-4-23","8,410.70","8,371.85","8,447.92","8,275.13","198.00K","1.05%"
"2015-4-22","8,323.43","8,180.12","8,333.82","8,179.30","199.16K","2.60%"
"2015-4-21","8,112.69","7,852.51","8,113.02","7,846.61","169.81K","3.48%"
"2015-4-20","7,839.90","7,967.03","8,051.47","7,801.03","214.60K","-1.76%"
"2015-4-17","7,980.76","7,979.35","8,032.08","7,925.74","191.11K","0.87%"
"2015-4-16","7,912.09","7,705.46","7,976.12","7,607.40","143.25K","1.40%"
"2015-4-15","7,802.75","8,093.13","8,093.13","7,786.93","167.21K","-3.91%"
"2015-4-14","8,119.96","8,129.73","8,192.24","8,039.95","183.19K","-0.04%"
"2015-4-13","8,122.89","7,994.25","8,143.38","7,977.00","178.49K","2.15%"
"2015-4-10","7,952.19","7,727.01","7,971.62","7,683.80","161.50K","2.66%"
"2015-4-9","7,746.15","7,818.20","7,818.20","7,483.28","182.76K","-0.79%"
"2015-4-8","7,808.00","7,908.77","7,920.98","7,674.07","189.50K","-0.70%"
"2015-4-7","7,863.28","7,728.91","7,863.60","7,728.80","180.91K","2.40%"
"2015-4-3","7,679.01","7,532.15","7,682.72","7,494.36","170.12K","1.57%"
"2015-4-2","7,560.65","7,463.91","7,561.20","7,447.12","167.65K","1.82%"
"2015-4-1","7,425.73","7,258.83","7,430.94","7,258.74","154.92K","2.38%"
"2015-3-31","7,253.10","7,280.15","7,328.85","7,214.48","169.91K","0.10%"
"2015-3-30","7,245.50","7,180.06","7,259.54","7,180.06","163.22K","1.25%"
"2015-3-27","7,155.95","7,076.49","7,167.37","7,060.43","126.46K","1.15%"
"2015-3-26","7,074.44","7,104.04","7,171.62","6,995.65","163.93K","-0.71%"
"2015-3-25","7,124.87","7,051.82","7,170.83","7,001.51","169.58K","1.12%"
"2015-3-24","7,046.12","7,042.93","7,055.10","6,801.54","197.07K","0.41%"
"2015-3-23","7,017.15","6,891.92","7,017.48","6,891.92","171.78K","2.43%"
"2015-3-20","6,850.90","6,789.06","6,862.38","6,786.33","152.16K","1.01%"
"2015-3-19","6,782.46","6,733.12","6,783.14","6,687.44","166.87K","0.81%"
"2015-3-18","6,728.07","6,624.39","6,728.51","6,612.46","164.62K","1.66%"
"2015-3-17","6,618.05","6,547.39","6,635.10","6,525.83","172.58K","1.55%"
"2015-3-16","6,516.77","6,369.20","6,517.03","6,369.20","137.06K","2.96%"
"2015-3-13","6,329.58","6,271.82","6,329.70","6,271.82","95.23K","1.11%"
"2015-3-12","6,260.14","6,273.69","6,288.52","6,220.63","101.82K","-0.04%"
"2015-3-11","6,262.89","6,275.17","6,281.19","6,236.79","99.46K","-0.22%"
"2015-3-10","6,276.48","6,214.52","6,299.28","6,205.92","102.92K","1.03%"
"2015-3-9","6,212.24","6,113.58","6,212.57","6,080.54","98.70K","1.29%"
"2015-3-6","6,133.03","6,214.33","6,234.11","6,129.62","109.31K","-1.22%"
"2015-3-5","6,208.99","6,212.66","6,217.79","6,161.38","120.96K","-0.02%"
"2015-3-4","6,210.42","6,114.69","6,211.09","6,114.21","119.23K","1.50%"
"2015-3-3","6,118.66","6,124.28","6,199.50","6,099.13","146.95K","-0.34%"
"2015-3-2","6,139.79","6,064.82","6,139.79","6,039.25","127.24K","2.02%"
"2015-2-27","6,018.46","5,974.36","6,025.12","5,970.68","96.56K","0.82%"
"2015-2-26","5,969.56","5,903.26","5,970.06","5,897.72","90.92K","1.07%"
"2015-2-25","5,906.54","5,926.23","5,952.71","5,887.37","83.55K","-0.08%"
"2015-2-17","5,911.10","5,888.87","5,914.29","5,877.95","80.94K","0.71%"
"2015-2-16","5,869.71","5,786.15","5,870.08","5,786.04","82.31K","1.74%"
"2015-2-13","5,769.27","5,709.16","5,789.38","5,709.16","82.31K","1.55%"
"2015-2-12","5,681.34","5,647.55","5,689.74","5,640.86","62.69K","0.70%"
"2015-2-11","5,641.79","5,587.64","5,642.30","5,587.44","58.06K","1.09%"
"2015-2-10","5,580.70","5,502.73","5,581.34","5,500.53","54.97K","1.38%"
"2015-2-9","5,504.97","5,526.14","5,551.90","5,492.55","55.87K","-0.54%"
"2015-2-6","5,534.78","5,640.03","5,657.66","5,510.76","76.28K","-2.11%"
"2015-2-5","5,654.22","5,741.19","5,745.14","5,654.22","88.32K","-0.52%"
"2015-2-4","5,683.52","5,720.97","5,734.33","5,680.83","80.93K","-0.42%"
"2015-2-3","5,707.48","5,627.40","5,708.28","5,627.40","75.43K","1.75%"
"2015-2-2","5,609.39","5,568.44","5,652.67","5,539.52","71.87K","-0.41%"
"2015-1-30","5,632.73","5,708.28","5,735.93","5,631.56","80.59K","-1.20%"
"2015-1-29","5,701.20","5,692.39","5,739.49","5,670.50","84.54K","-0.67%"
"2015-1-28","5,739.92","5,756.68","5,798.57","5,722.49","102.39K","-0.59%"
"2015-1-27","5,773.82","5,767.74","5,783.99","5,670.43","114.32K","0.26%"
"2015-1-26","5,758.98","5,644.03","5,759.37","5,636.20","101.30K","2.23%"
"2015-1-23","5,633.29","5,697.84","5,699.73","5,611.07","99.44K","-1.00%"
"2015-1-22","5,690.16","5,617.61","5,690.43","5,610.09","105.41K","1.40%"
"2015-1-21","5,611.69","5,490.84","5,611.98","5,490.53","110.17K","2.54%"
"2015-1-20","5,472.51","5,303.18","5,472.74","5,303.18","91.94K","3.61%"
"2015-1-19","5,281.90","5,359.47","5,475.66","5,222.04","105.34K","-4.32%"
"2015-1-16","5,520.12","5,459.18","5,520.79","5,454.24","84.51K","1.30%"
"2015-1-15","5,449.04","5,380.45","5,449.25","5,380.34","67.89K","1.29%"
"2015-1-14","5,379.74","5,404.37","5,417.80","5,350.17","67.09K","-0.47%"
"2015-1-13","5,405.09","5,333.97","5,407.63","5,333.97","68.69K","1.37%"
"2015-1-12","5,332.22","5,386.58","5,386.58","5,303.73","78.03K","-1.42%"
"2015-1-9","5,409.06","5,424.50","5,497.69","5,409.06","90.64K","-0.64%"
"2015-1-8","5,444.04","5,482.39","5,497.74","5,418.01","95.64K","-0.81%"
"2015-1-7","5,488.24","5,471.40","5,492.82","5,436.92","96.05K","0.15%"
"2015-1-6","5,479.86","5,389.90","5,482.12","5,354.34","123.75K","1.16%"
"2015-1-5","5,417.02","5,338.75","5,427.23","5,314.34","128.79K","1.77%"
"2014-12-31","5,322.71","5,274.65","5,322.71","5,241.36","93.68K","0.90%"
"2014-12-30","5,275.08","5,357.39","5,366.16","5,261.61","98.91K","-1.72%"
"2014-12-29","5,367.64","5,436.49","5,436.49","5,330.33","120.70K","-1.02%"
"2014-12-26","5,422.75","5,370.33","5,423.35","5,359.53","105.79K","1.08%"
"2014-12-25","5,364.56","5,279.30","5,365.07","5,272.32","89.77K","1.94%"
"2014-12-24","5,262.37","5,212.07","5,263.20","5,197.72","86.15K","1.32%"
"2014-12-23","5,193.72","5,273.99","5,316.72","5,187.63","95.28K","-2.10%"
"2014-12-22","5,305.21","5,523.66","5,523.96","5,279.96","151.33K","-3.96%"
"2014-12-19","5,524.12","5,554.67","5,558.18","5,423.75","133.39K","-0.61%"
"2014-12-18","5,558.04","5,551.04","5,598.98","5,543.40","107.14K","0.01%"
"2014-12-17","5,557.29","5,597.88","5,597.88","5,488.80","133.14K","-0.88%"
"2014-12-16","5,606.69","5,590.27","5,609.68","5,548.96","125.12K","0.41%"
"2014-12-15","5,583.60","5,485.13","5,588.85","5,466.79","129.68K","1.65%"
"2014-12-12","5,493.20","5,457.23","5,498.95","5,437.66","116.56K","0.71%"
"2014-12-11","5,454.44","5,366.21","5,454.92","5,341.86","139.87K","1.50%"
"2014-12-10","5,374.10","5,184.02","5,374.23","5,151.00","131.31K","3.44%"
"2014-12-9","5,195.41","5,392.95","5,465.09","5,181.52","197.61K","-4.01%"
"2014-12-8","5,412.67","5,310.57","5,435.79","5,266.02","152.40K","1.48%"
"2014-12-5","5,333.89","5,462.76","5,464.23","5,185.36","172.44K","-2.17%"
"2014-12-4","5,451.96","5,345.01","5,452.33","5,343.13","152.12K","2.12%"
"2014-12-3","5,339.00","5,284.57","5,339.25","5,245.36","152.95K","1.16%"
"2014-12-2","5,277.66","5,201.37","5,278.65","5,196.09","109.41K","1.33%"
"2014-12-1","5,208.14","5,246.43","5,247.01","5,181.10","115.92K","-0.71%"
"2014-11-28","5,245.27","5,249.67","5,261.16","5,193.35","125.36K","-0.12%"
"2014-11-27","5,251.39","5,229.40","5,251.70","5,202.76","120.59K","0.71%"
"2014-11-26","5,214.21","5,198.13","5,215.64","5,168.17","109.88K","0.49%"
"2014-11-25","5,189.00","5,118.69","5,189.43","5,106.52","107.77K","1.50%"
"2014-11-24","5,112.12","5,088.23","5,130.03","5,065.19","118.52K","1.64%"
"2014-11-21","5,029.77","4,975.53","5,029.78","4,975.44","72.87K","1.11%"
"2014-11-20","4,974.63","4,972.74","4,990.93","4,961.60","59.68K","-0.21%"
"2014-11-19","4,985.10","4,967.64","5,002.44","4,959.49","68.17K","0.35%"
"2014-11-18","4,967.65","4,951.59","4,973.85","4,947.02","63.49K","0.19%"
"2014-11-17","4,958.47","4,925.47","4,982.52","4,894.65","68.44K","1.00%"
"2014-11-14","4,909.61","4,901.14","4,920.09","4,862.39","65.75K","-0.25%"
"2014-11-13","4,921.67","4,963.73","4,967.21","4,889.37","87.06K","-0.88%"
"2014-11-12","4,965.38","4,866.42","4,965.38","4,855.63","72.86K","1.72%"
"2014-11-11","4,881.48","5,038.68","5,041.33","4,842.50","106.51K","-2.97%"
"2014-11-10","5,031.00","4,989.44","5,031.20","4,973.32","85.24K","1.08%"
"2014-11-7","4,977.25","5,029.80","5,049.28","4,956.87","96.20K","-0.95%"
"2014-11-6","5,024.85","4,992.72","5,025.23","4,959.73","79.65K","0.59%"
"2014-11-5","4,995.44","5,004.89","5,013.61","4,976.13","84.68K","-0.16%"
"2014-11-4","5,003.47","5,028.54","5,036.10","4,983.05","93.81K","-0.50%"
"2014-11-3","5,028.70","4,993.17","5,028.76","4,992.53","92.20K","0.85%"
"2014-10-31","4,986.42","4,999.00","5,012.26","4,945.29","91.67K","-0.12%"
"2014-10-30","4,992.63","4,988.97","5,021.19","4,975.79","99.17K","0.02%"
"2014-10-29","4,991.76","4,938.72","4,999.96","4,923.52","105.61K","1.36%"
"2014-10-28","4,924.96","4,819.55","4,925.08","4,819.55","75.11K","2.40%"
"2014-10-27","4,809.52","4,762.52","4,809.94","4,739.33","56.00K","0.73%"
"2014-10-24","4,774.67","4,757.09","4,800.36","4,754.89","56.33K","0.41%"
"2014-10-23","4,755.23","4,815.12","4,832.43","4,732.76","65.01K","-1.46%"
"2014-10-22","4,825.61","4,881.51","4,902.78","4,821.19","61.36K","-1.20%"
"2014-10-21","4,884.02","4,929.23","4,942.46","4,878.18","67.81K","-0.92%"
"2014-10-20","4,929.16","4,873.46","4,929.47","4,869.88","64.60K","1.41%"
"2014-10-17","4,860.73","4,894.59","4,914.66","4,771.77","85.23K","-0.93%"
"2014-10-16","4,906.24","4,962.58","5,007.28","4,906.24","95.75K","-1.63%"
"2014-10-15","4,987.71","4,967.23","4,988.18","4,922.48","81.99K","0.44%"
"2014-10-14","4,966.08","4,978.90","5,013.95","4,933.60","82.29K","-0.33%"
"2014-10-13","4,982.68","4,964.23","4,982.68","4,906.16","83.14K","0.02%"
"2014-10-10","4,981.85","4,987.04","5,007.13","4,952.19","96.12K","-0.44%"
"2014-10-9","5,004.00","4,996.66","5,010.83","4,936.73","104.30K","0.21%"
"2014-10-8","4,993.53","4,935.05","4,993.61","4,913.68","90.36K","1.57%"
"2014-9-30","4,916.12","4,886.56","4,921.08","4,877.88","81.76K","0.79%"
"2014-9-29","4,877.44","4,847.82","4,880.15","4,847.82","80.92K","0.98%"
"2014-9-26","4,829.93","4,803.44","4,833.80","4,787.31","72.97K","0.32%"
"2014-9-25","4,814.74","4,826.98","4,861.80","4,797.27","92.34K","-0.02%"
"2014-9-24","4,815.71","4,746.62","4,816.18","4,733.56","84.89K","1.29%"
"2014-9-23","4,754.47","4,693.37","4,754.47","4,692.90","71.68K","1.28%"
"2014-9-22","4,694.23","4,753.79","4,753.79","4,682.62","77.67K","-1.36%"
"2014-9-19","4,758.73","4,718.78","4,762.17","4,705.09","73.89K","0.84%"
"2014-9-18","4,719.01","4,679.11","4,719.58","4,663.15","77.91K","0.70%"
"2014-9-17","4,686.05","4,649.61","4,686.39","4,604.67","86.28K","0.87%"
"2014-9-16","4,645.55","4,809.44","4,816.32","4,643.86","117.31K","-3.37%"
"2014-9-15","4,807.56","4,759.77","4,810.07","4,752.85","92.87K","1.06%"
"2014-9-12","4,756.95","4,698.11","4,757.04","4,689.63","78.55K","1.11%"
"2014-9-11","4,704.94","4,707.04","4,762.13","4,670.64","97.67K","-0.11%"
"2014-9-10","4,709.91","4,686.12","4,713.96","4,662.18","86.19K","0.17%"
"2014-9-9","4,701.70","4,672.11","4,701.94","4,643.38","89.28K","0.75%"
"2014-9-5","4,666.47","4,654.52","4,666.92","4,629.18","90.83K","0.40%"
"2014-9-4","4,647.89","4,611.56","4,648.22","4,598.86","94.32K","0.85%"
"2014-9-3","4,608.56","4,582.48","4,612.33","4,571.95","87.93K","0.71%"
"2014-9-2","4,576.12","4,519.24","4,576.12","4,514.73","84.15K","1.52%"
"2014-9-1","4,507.44","4,436.55","4,507.49","4,436.11","57.69K","1.80%"
"2014-8-29","4,427.88","4,378.62","4,427.88","4,370.85","43.72K","1.06%"
"2014-8-28","4,381.49","4,423.76","4,431.58","4,368.67","54.36K","-0.90%"
"2014-8-27","4,421.21","4,401.88","4,432.15","4,401.67","54.36K","0.31%"
"2014-8-26","4,407.59","4,474.45","4,490.90","4,390.11","69.61K","-1.77%"
"2014-8-25","4,487.14","4,521.81","4,522.70","4,476.20","67.98K","-0.77%"
"2014-8-22","4,521.75","4,491.63","4,526.24","4,478.79","72.04K","0.59%"
"2014-8-21","4,495.44","4,498.49","4,501.66","4,442.64","72.26K","-0.04%"
"2014-8-20","4,497.40","4,495.82","4,521.25","4,481.92","76.37K","0.01%"
"2014-8-19","4,496.94","4,491.17","4,500.80","4,461.98","77.52K","0.30%"
"2014-8-18","4,483.54","4,434.17","4,483.57","4,434.17","71.53K","1.35%"
"2014-8-15","4,423.64","4,372.77","4,428.97","4,368.34","64.97K","1.15%"
"2014-8-14","4,373.50","4,397.21","4,426.47","4,368.71","74.62K","-0.64%"
"2014-8-13","4,401.81","4,399.40","4,410.46","4,347.37","73.11K","0.05%"
"2014-8-12","4,399.81","4,378.25","4,400.00","4,370.23","67.26K","0.52%"
"2014-8-11","4,377.02","4,317.35","4,377.24","4,317.35","64.80K","1.51%"
"2014-8-8","4,311.70","4,287.94","4,317.93","4,283.61","57.40K","0.60%"
"2014-8-7","4,286.09","4,329.30","4,348.19","4,284.22","71.14K","-0.98%"
"2014-8-6","4,328.60","4,291.63","4,336.76","4,276.68","74.51K","0.66%"
"2014-8-5","4,300.12","4,284.15","4,300.50","4,262.76","74.38K","0.50%"
"2014-8-4","4,278.85","4,213.11","4,278.85","4,213.11","66.08K","1.63%"
"2014-8-1","4,210.22","4,242.30","4,268.43","4,201.92","78.17K","-1.10%"
"2014-7-31","4,257.05","4,211.07","4,257.41","4,208.57","65.71K","1.00%"
"2014-7-30","4,214.84","4,198.41","4,220.21","4,184.35","69.15K","0.17%"
"2014-7-29","4,207.86","4,173.17","4,221.58","4,167.27","80.76K","0.95%"
"2014-7-28","4,168.37","4,106.99","4,168.39","4,106.99","79.53K","1.92%"
"2014-7-25","4,089.80","4,052.03","4,089.80","4,047.87","55.04K","0.88%"
"2014-7-24","4,054.22","4,055.15","4,073.86","4,013.55","62.74K","-0.07%"
"2014-7-23","4,057.11","4,083.08","4,094.65","4,042.04","58.52K","-0.64%"
"2014-7-22","4,083.29","4,024.42","4,086.11","4,023.02","54.67K","1.32%"
"2014-7-21","4,030.24","4,038.74","4,048.94","4,017.45","44.19K","-0.30%"
"2014-7-18","4,042.52","4,018.36","4,066.18","4,012.51","49.58K","0.27%"
"2014-7-17","4,031.44","4,055.91","4,055.91","4,006.28","49.99K","-0.76%"
